,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,first_time,goal,location_x,location_y,distance,angle
133,2,69,"[107.1, 51.3]",0.0,Rachel Rowe,Regular Play,Reading WFC,Center Midfield,0.20648031,Normal,Right Foot,Open Play,0,0,107.1,51.3,17.149344010777792,0.35533791860272185
134,2,70,"[102.5, 27.7]",0.0,Rachel Rowe,Regular Play,Reading WFC,Center Midfield,0.039684564,Normal,Right Foot,Open Play,0,0,102.5,27.7,21.390184664934523,0.3070447281609651
135,2,71,"[102.8, 47.0]",0.0,Rachel Rowe,Regular Play,Reading WFC,Center Midfield,0.08562868,Normal,Right Foot,Open Play,0,0,102.8,47.0,18.5698680663057,0.396301666491339
136,2,74,"[52.4, 40.1]",0.0,Brooke Chaplen,From Throw In,Brighton & Hove Albion WFC,Center Forward,0.028996078,Normal,Right Foot,Open Play,0,0,52.4,40.1,67.60007396445657,0.11820511005544107
137,2,82,"[100.4, 31.1]",0.0,Inessa Kaagman,From Goal Kick,Brighton & Hove Albion WFC,Left Midfield,0.045841258,Normal,Left Foot,Open Play,1,0,100.4,31.1,21.52603075348541,0.3371138437487652
138,2,88,"[108.2, 40.9]",0.0,Amalie Vevle Eikeland,Regular Play,Reading WFC,Right Midfield,0.52309513,Normal,Right Foot,Open Play,0,0,108.2,40.9,11.834272263219226,0.6504935532057863
139,2,89,"[115.0, 55.0]",1.0,Amalie Vevle Eikeland,Regular Play,Reading WFC,Right Midfield,0.024062265,Normal,Right Foot,Open Play,0,0,115.0,55.0,15.811388300841896,0.16930377815578673
140,2,90,"[109.6, 45.7]",0.0,Brooke Chaplen,Regular Play,Brighton & Hove Albion WFC,Center Forward,0.13856247,Normal,Left Foot,Open Play,0,0,109.6,45.7,11.859595271340424,0.5885577991970088
141,1,4,"[111.3, 45.1]",1.0,Martha Thomas,From Corner,West Ham United LFC,Center Forward,0.09491416,Half Volley,Right Foot,Open Play,1,0,111.3,45.1,10.08464178838297,0.6820968712227459
142,1,7,"[114.7, 37.6]",0.0,Grace Fisk,From Corner,West Ham United LFC,Right Center Back,0.2180033999999999,Normal,Head,Open Play,0,0,114.7,37.6,5.818075283115539,1.1723266014995795
143,1,8,"[100.1, 25.5]",0.0,Kenza Dali,From Free Kick,West Ham United LFC,Right Center Midfield,0.08104354,Normal,Right Foot,Free Kick,0,0,100.1,25.5,24.6223475728859,0.2634430597152467
144,1,10,"[104.1, 43.3]",0.0,Emily Louise van Egmond,Regular Play,West Ham United LFC,Center Attacking Midfield,0.17079988,Normal,Right Foot,Open Play,1,0,104.1,43.3,16.238842323269235,0.4744085171029323
145,1,16,"[114.6, 36.3]",1.0,Dagný Brynjarsdóttir,Regular Play,West Ham United LFC,Left Center Midfield,0.10655969,Normal,Head,Open Play,0,0,114.6,36.3,6.545991139621263,1.0146977877323506
146,1,18,"[109.5, 43.6]",0.0,Martha Thomas,From Corner,West Ham United LFC,Center Forward,0.027976278,Normal,Head,Open Play,0,0,109.5,43.6,11.1,0.6646042560004788
147,1,18,"[111.9, 47.2]",1.0,Martha Thomas,From Corner,West Ham United LFC,Center Forward,0.09051853,Half Volley,Right Foot,Open Play,1,0,111.9,47.2,10.837435120913064,0.5684175979395139
148,1,30,"[93.4, 36.4]",0.0,Kate Longhurst,From Throw In,West Ham United LFC,Center Defensive Midfield,0.032103255,Normal,Left Foot,Open Play,1,0,93.4,36.4,26.842503609015306,0.2933361196639728
149,1,39,"[96.9, 39.9]",0.0,Emily Louise van Egmond,Regular Play,West Ham United LFC,Center Attacking Midfield,0.033495307,Normal,Right Foot,Open Play,0,0,96.9,39.9,23.10021644920237,0.3429137904703489
150,1,44,"[111.2, 37.6]",0.0,Dagný Brynjarsdóttir,Regular Play,West Ham United LFC,Left Center Midfield,0.52463967,Normal,Right Foot,Open Play,1,0,111.2,37.6,9.1214034007931,0.8086497862079115
151,1,45,"[104.8, 50.4]",0.0,Stine Larsen,Regular Play,Aston Villa,Right Center Forward,0.04997223,Normal,Right Foot,Open Play,0,0,104.8,50.4,18.417383093154143,0.3598552685437628
152,1,45,"[107.6, 56.4]",0.0,Martha Thomas,Regular Play,West Ham United LFC,Center Forward,0.032224678,Normal,Right Foot,Open Play,0,0,107.6,56.4,20.56015564143424,0.23923159996366058
153,2,45,"[104.9, 38.9]",0.0,Shania Hayles,Regular Play,Aston Villa,Left Center Forward,0.3505402999999999,Normal,Left Foot,Open Play,0,0,104.9,38.9,15.140013210033862,0.5154614355674136
154,2,45,"[111.6, 39.9]",0.0,Shania Hayles,Regular Play,Aston Villa,Left Center Forward,0.5002843,Normal,Right Foot,Open Play,0,0,111.6,39.9,8.400595217006954,0.8887487382424398
155,2,46,"[105.0, 54.5]",0.0,Kenza Dali,From Counter,West Ham United LFC,Right Center Midfield,0.021619134,Normal,Right Foot,Open Play,0,0,105.0,54.5,20.862646045025066,0.2787721371178387
156,2,48,"[101.6, 46.8]",0.0,Kenza Dali,Regular Play,West Ham United LFC,Right Center Midfield,0.041062742,Normal,Right Foot,Open Play,0,0,101.6,46.8,19.61631973638277,0.37975815428154724
157,2,49,"[110.2, 53.1]",1.0,Martha Thomas,Regular Play,West Ham United LFC,Center Forward,0.036617,Normal,Right Foot,Open Play,0,0,110.2,53.1,16.36001222493431,0.30201351244847874
158,2,55,"[105.0, 56.7]",1.0,Cecilie Redisch Kvamme,From Throw In,West Ham United LFC,Right Wing Back,0.037245423,Normal,Right Foot,Open Play,0,0,105.0,56.7,22.44749429223672,0.24116995768335323
159,2,56,"[104.4, 39.8]",0.0,Shania Hayles,From Goal Kick,Aston Villa,Left Center Forward,0.12620826,Volley,Left Foot,Open Play,0,0,104.4,39.8,15.601281998605108,0.501931172267083
160,2,58,"[111.3, 37.8]",1.0,Martha Thomas,Regular Play,West Ham United LFC,Center Forward,0.09587801,Normal,Head,Open Play,0,0,111.3,37.8,8.973850901368936,0.823179326723011
161,2,70,"[103.1, 43.8]",0.0,Emily Louise van Egmond,From Throw In,West Ham United LFC,Center Attacking Midfield,0.098733775,Normal,Right Foot,Open Play,1,0,103.1,43.8,17.32195139122611,0.4442415426736883
162,2,70,"[108.1, 37.0]",0.0,Mayumi Pacheco,From Throw In,West Ham United LFC,Left Wing Back,0.10606669,Normal,Right Foot,Open Play,0,0,108.1,37.0,12.272326592785905,0.6155607093272198
163,2,77,"[98.1, 30.9]",0.0,Olivia McLoughlin,From Corner,Aston Villa,Left Defensive Midfield,0.011931347,Half Volley,Right Foot,Open Play,0,0,98.1,30.9,23.71539584320701,0.31027656967124617
164,2,77,"[102.1, 39.3]",0.0,Kenza Dali,From Keeper,West Ham United LFC,Right Center Midfield,0.0996239999999999,Normal,Right Foot,Open Play,1,0,102.1,39.3,17.913681921927726,0.4390841573263673
165,2,78,"[104.0, 42.9]",0.0,Martha Thomas,From Counter,West Ham United LFC,Center Forward,0.31269127,Normal,Right Foot,Open Play,1,0,104.0,42.9,16.26068879229905,0.47579451003134354
166,2,80,"[110.7, 37.9]",1.0,Stine Larsen,From Corner,Aston Villa,Right Center Forward,0.052977804,Normal,Head,Open Play,0,0,110.7,37.9,9.53414914924242,0.7820492140956733
167,2,82,"[97.2, 29.4]",0.0,Emily Syme,From Keeper,Aston Villa,Center Attacking Midfield,0.033600282,Normal,Right Foot,Open Play,0,0,97.2,29.4,25.143587651725436,0.28779020386199206
168,2,86,"[96.1, 32.4]",0.0,Kenza Dali,Regular Play,West Ham United LFC,Right Center Midfield,0.02818463,Normal,Right Foot,Open Play,0,0,96.1,32.4,25.07927431167019,0.3023599472078197
169,2,86,"[98.8, 46.6]",0.0,Kenza Dali,Regular Play,West Ham United LFC,Right Center Midfield,0.026491748,Normal,Right Foot,Open Play,1,0,98.8,46.6,22.20360331117452,0.3416154906478073
170,2,88,"[113.5, 43.0]",1.0,Dagný Brynjarsdóttir,From Corner,West Ham United LFC,Left Center Midfield,0.061862674,Normal,Head,Open Play,0,0,113.5,43.0,7.158910531638177,0.9750676076666435
171,2,90,"[110.8, 30.8]",0.0,Gilly Louise Scarlett Flaherty,From Corner,West Ham United LFC,Center Back,0.08028723,Normal,Right Foot,Open Play,0,0,110.8,30.8,13.010764773832475,0.44765570640845703
172,2,90,"[103.0, 46.6]",0.0,Martha Thomas,From Corner,West Ham United LFC,Center Forward,0.03675302,Normal,Left Foot,Open Play,1,0,103.0,46.6,18.236227680087786,0.4057759593526456
173,2,94,"[112.4, 55.2]",0.0,Emily Louise van Egmond,From Free Kick,West Ham United LFC,Center Attacking Midfield,0.014757275,Normal,Right Foot,Open Play,1,0,112.4,55.2,16.994116628998402,0.21928987097265865
174,1,1,"[113.5, 52.2]",1.0,Jessica Naz,Regular Play,Tottenham Hotspur Women,Center Forward,0.05668291,Normal,Right Foot,Open Play,0,0,113.5,52.2,13.823530663329107,0.28869315370851184
175,1,3,"[107.2, 48.2]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Left Wing,0.33553258,Normal,Right Foot,Open Play,1,0,107.2,48.2,15.201315732527892,0.44434701659643155
176,1,8,"[107.8, 40.4]",0.0,Ella Toone,From Throw In,Manchester United,Center Attacking Midfield,0.21260023,Normal,Left Foot,Open Play,1,1,107.8,40.4,12.206555615733706,0.6330747165001303
177,1,14,"[103.7, 35.3]",1.0,Christen Annemarie Press,From Throw In,Manchester United,Center Forward,0.058827184,Normal,Right Foot,Open Play,0,0,103.7,35.3,16.964079697997175,0.44735728211014475
178,1,17,"[96.9, 29.3]",0.0,Katie Zelem,From Free Kick,Manchester United,Left Defensive Midfield,0.06340395,Normal,Right Foot,Free Kick,0,0,96.9,29.3,25.457808232446087,0.2844318642239042
179,1,18,"[113.4, 45.9]",0.0,Christen Annemarie Press,From Corner,Manchester United,Center Forward,0.21309169,Normal,Head,Open Play,0,1,113.4,45.9,8.852683209061528,0.7024940669088781
180,1,28,"[86.7, 47.5]",0.0,Ella Toone,From Free Kick,Tottenham Hotspur Women,Center Attacking Midfield,0.013649527,Normal,Right Foot,Open Play,1,0,86.7,47.5,34.13414712571562,0.22780151514364078
181,1,30,"[111.7, 41.4]",0.0,Jessica Sigsworth,Regular Play,Manchester United,Right Wing,0.12271112,Half Volley,Left Foot,Open Play,1,1,111.7,41.4,8.417244204607584,0.880369329914955
182,1,35,"[108.6, 30.1]",0.0,Kirsty Hanson,Regular Play,Manchester United,Left Wing,0.15194122,Normal,Left Foot,Open Play,0,0,108.6,30.1,15.098675438593945,0.4063086592237881
183,1,39,"[98.5, 28.5]",0.0,Lucy Staniforth,From Free Kick,Manchester United,Right Defensive Midfield,0.04614255,Normal,Right Foot,Open Play,1,0,98.5,28.5,24.38237068047322,0.28899687244400396
184,2,47,"[108.0, 39.8]",0.0,Ella Toone,Other,Manchester United,Center Attacking Midfield,0.76,Normal,Right Foot,Penalty,0,1,108.0,39.8,12.001666550941998,0.6433511387884099
185,2,58,"[98.7, 50.3]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.020794895,Normal,Left Foot,Open Play,0,0,98.7,50.3,23.659670327373536,0.3036700046389476
186,2,59,"[98.2, 32.5]",0.0,Christen Annemarie Press,From Throw In,Manchester United,Center Forward,0.039979834,Normal,Left Foot,Open Play,0,0,98.2,32.5,23.0540668863435,0.3262308163646993
187,2,60,"[94.7, 38.3]",1.0,Kit Graham,Regular Play,Tottenham Hotspur Women,Center Defensive Midfield,0.027544137,Normal,Left Foot,Open Play,0,0,94.7,38.3,25.357050301641944,0.3122564700470221
188,2,61,"[107.4, 32.7]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.13545445,Normal,Left Foot,Open Play,1,0,107.4,32.7,14.561936684383703,0.4749070236190766
189,2,66,"[106.8, 53.5]",0.0,Kirsty Hanson,From Counter,Manchester United,Right Wing,0.081543684,Normal,Right Foot,Open Play,0,0,106.8,53.5,18.880942773071478,0.30073454637934316
190,2,76,"[101.0, 49.8]",0.0,Ella Toone,Regular Play,Manchester United,Left Center Midfield,0.087279476,Normal,Right Foot,Open Play,1,0,101.0,49.8,21.37849386650051,0.33189175453496017
191,2,76,"[103.3, 39.1]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.15797096,Normal,Left Foot,Open Play,1,0,103.3,39.1,16.72423391369542,0.4689425670803736
192,2,77,"[108.4, 34.0]",1.0,Leah Galton,Regular Play,Manchester United,Left Wing,0.1881699,Volley,Left Foot,Open Play,1,0,108.4,34.0,13.0598621738516,0.5407239142642255
193,2,79,"[99.2, 46.7]",0.0,Kirsty Hanson,Regular Play,Manchester United,Right Wing,0.036797326,Normal,Left Foot,Open Play,0,0,99.2,46.7,21.8524598157736,0.34603349337801553
194,2,92,"[94.5, 38.2]",0.0,Alanna Stephanie Kennedy,From Free Kick,Tottenham Hotspur Women,Right Center Back,0.0744696,Normal,Right Foot,Free Kick,0,1,94.5,38.2,25.563450471327222,0.3097074979525335
195,1,0,"[101.8, 20.8]",0.0,Martha Thomas,From Counter,West Ham United LFC,Center Forward,0.025225172,Normal,Right Foot,Open Play,0,0,101.8,20.8,26.455245226608657,0.2097708046464513
196,1,3,"[56.2, 29.2]",0.0,Adriana Kristina Leon,From Free Kick,Birmingham City WFC,Left Wing,0.02612481,Half Volley,Right Foot,Open Play,0,0,56.2,29.2,64.70765024322858,0.12176106617982033
197,1,8,"[101.9, 41.8]",0.0,Claudia Walker,From Counter,Birmingham City WFC,Center Forward,0.34005216,Normal,Right Foot,Open Play,0,1,101.9,41.8,18.189282558693726,0.4310574735807704
198,1,15,"[112.3, 49.7]",0.0,Alisha Lehmann,Regular Play,West Ham United LFC,Right Wing,0.21569917,Normal,Right Foot,Open Play,1,0,112.3,49.7,12.384667940643387,0.4215153442552665
199,1,21,"[118.1, 49.5]",0.0,Sarah Emma Mayling,From Free Kick,Birmingham City WFC,Right Midfield,0.0518574,Half Volley,Right Foot,Open Play,1,0,118.1,49.5,9.688137075826292,0.19279732278972106
200,1,21,"[110.9, 38.4]",1.0,Jamie-Lee Napier,From Free Kick,Birmingham City WFC,Left Midfield,0.19701307,Normal,Right Foot,Open Play,1,0,110.9,38.4,9.239588735436222,0.809519530329544
201,1,23,"[109.4, 33.7]",0.0,Adriana Kristina Leon,From Corner,West Ham United LFC,Left Wing,0.08248441,Volley,Right Foot,Open Play,1,0,109.4,33.7,12.330855606972285,0.5573760945836443
202,1,26,"[108.8, 29.9]",0.0,Jamie-Lee Napier,Regular Play,Birmingham City WFC,Left Midfield,0.19643323,Normal,Right Foot,Open Play,0,0,108.8,29.9,15.08144555405748,0.4008036418741595
203,1,35,"[107.1, 41.8]",1.0,Gilly Louise Scarlett Flaherty,From Corner,West Ham United LFC,Right Center Back,0.019785885,Normal,Head,Open Play,0,0,107.1,41.8,13.02497600765545,0.5914490572727384
204,1,35,"[104.4, 33.7]",0.0,Adriana Kristina Leon,From Corner,West Ham United LFC,Left Wing,0.02695706,Volley,Right Foot,Open Play,1,0,104.4,33.7,16.824089871371935,0.4371702648868506
205,1,42,"[113.8, 42.0]",0.0,Martha Thomas,From Free Kick,West Ham United LFC,Center Forward,0.117123134,Normal,Head,Open Play,0,0,113.8,42.0,6.514598989960935,1.0810483106519762
206,2,46,"[90.0, 32.2]",0.0,Christie Murray,From Throw In,Birmingham City WFC,Center Defensive Midfield,0.022128612,Normal,Right Foot,Open Play,0,0,90.0,32.2,30.997419247414776,0.24875038999671378
207,2,50,"[85.5, 33.8]",0.0,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.012872688,Normal,Right Foot,Open Play,0,0,85.5,33.8,35.05267464830609,0.22378131424113565
208,2,52,"[103.6, 37.3]",0.0,Alisha Lehmann,Regular Play,West Ham United LFC,Left Wing,0.10534803,Normal,Right Foot,Open Play,1,0,103.6,37.3,16.62077013859467,0.46694666101857124
209,2,55,"[97.5, 38.0]",0.0,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.038458157,Normal,Right Foot,Open Play,0,0,97.5,38.0,22.588713996153036,0.3492582736147783
210,2,58,"[98.8, 48.7]",0.0,Adriana Kristina Leon,Regular Play,Birmingham City WFC,Right Wing,0.059137993,Normal,Left Foot,Open Play,0,0,98.8,48.7,22.915715131760564,0.32155609243997724
211,2,60,"[94.3, 32.3]",0.0,Martha Thomas,Regular Play,West Ham United LFC,Center Forward,0.05442394,Normal,Right Foot,Open Play,0,0,94.3,32.3,26.82871595883784,0.28422728073899395
212,2,72,"[110.1, 38.3]",0.0,Emily Louise van Egmond,From Free Kick,West Ham United LFC,Left Center Midfield,0.23646711,Normal,Head,Open Play,0,1,110.1,38.3,10.044899203078154,0.7506772049545812
213,2,74,"[100.1, 41.0]",0.0,Kenza Dali,Regular Play,West Ham United LFC,Right Center Midfield,0.08542618,Normal,Right Foot,Open Play,1,0,100.1,41.0,19.92510978639767,0.39578774388638277
214,2,85,"[108.5, 31.0]",0.0,Adriana Kristina Leon,From Counter,West Ham United LFC,Left Wing,0.2852443,Normal,Left Foot,Open Play,0,0,108.5,31.0,14.603081866510234,0.4364189855052581
215,2,91,"[106.7, 41.2]",1.0,Harriet Scott,From Throw In,Birmingham City WFC,Right Back,0.114712834,Normal,Head,Open Play,0,0,106.7,41.2,13.354025610279468,0.5802004211660253
216,1,0,"[102.4, 33.9]",0.0,Jill Roord,From Free Kick,Arsenal WFC,Left Center Midfield,0.024968766,Half Volley,Right Foot,Open Play,0,0,102.4,33.9,18.62713075060139,0.40222312049461456
217,1,8,"[100.5, 52.0]",1.0,Katie McCabe,From Corner,Arsenal WFC,Left Back,0.016764436,Normal,Left Foot,Open Play,1,0,100.5,52.0,22.89650628371062,0.2978074883082982
218,1,11,"[114.6, 39.8]",0.0,Vivianne Miedema,From Free Kick,Arsenal WFC,Center Forward,0.32167515,Volley,Left Foot,Open Play,1,0,114.6,39.8,5.403702434442525,1.2742505177251953
219,1,12,"[113.9, 30.1]",0.0,Kim Little,Regular Play,Arsenal WFC,Right Center Midfield,0.21413574,Normal,Left Foot,Open Play,0,0,113.9,30.1,11.628413477340747,0.3885211975625217
220,1,14,"[117.0, 48.6]",1.0,Jennifer Patricia Beattie,From Corner,Arsenal WFC,Left Center Back,0.046044048,Normal,Head,Open Play,0,0,117.0,48.6,9.108238029388561,0.3441587560933437
221,1,16,"[102.2, 24.5]",0.0,Caitlin Jade Foord,Regular Play,Arsenal WFC,Left Wing,0.02340493,Normal,Right Foot,Open Play,0,0,102.2,24.5,23.602754076590298,0.2573373603779074
222,1,18,"[107.1, 46.9]",0.0,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.068305604,Half Volley,Left Foot,Open Play,0,0,107.1,46.9,14.629422408283935,0.48043154678951727
223,1,19,"[108.1, 22.2]",0.0,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.021867106,Normal,Right Foot,Open Play,0,0,108.1,22.2,21.41144553737557,0.21193439538650208
224,1,20,"[107.9, 40.1]",0.0,Kim Little,Other,Arsenal WFC,Right Center Midfield,0.76,Normal,Right Foot,Penalty,0,0,107.9,40.1,12.100413216084807,0.6385016430093231
225,1,23,"[111.2, 29.5]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Center Forward,0.17962404,Normal,Right Foot,Open Play,0,0,111.2,29.5,13.699999999999998,0.38913263299189876
226,1,29,"[97.7, 43.5]",0.0,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.06025742,Normal,Left Foot,Open Play,0,0,97.7,43.5,22.57299271253149,0.3468564884758647
227,1,30,"[106.8, 25.1]",0.0,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.042763833,Normal,Left Foot,Open Play,1,0,106.8,25.1,19.90602923739438,0.27088581269861856
228,1,31,"[104.5, 31.3]",0.0,Caitlin Jade Foord,Regular Play,Arsenal WFC,Left Wing,0.11151927,Normal,Right Foot,Open Play,1,0,104.5,31.3,17.774701122663075,0.39201814184304223
229,1,31,"[89.5, 41.3]",0.0,Leah Williamson,Regular Play,Arsenal WFC,Right Center Back,0.01569861,Normal,Right Foot,Open Play,0,0,89.5,41.3,30.527692346458156,0.2603468719127379
230,1,34,"[114.0, 33.0]",0.0,Leah Williamson,From Corner,Arsenal WFC,Right Center Back,0.03755761,Backheel,Left Foot,Open Play,1,0,114.0,33.0,9.219544457292887,0.6078019961139602
231,1,42,"[111.4, 36.4]",1.0,Leah Williamson,From Free Kick,Arsenal WFC,Right Center Back,0.09242706,Normal,Head,Open Play,0,0,111.4,36.4,9.323089616645328,0.7702261241091926
232,2,46,"[106.9, 42.9]",0.0,Caitlin Jade Foord,From Free Kick,Arsenal WFC,Left Wing,0.049918808,Half Volley,Right Foot,Open Play,0,0,106.9,42.9,13.41715320028805,0.56856543709882
233,2,47,"[84.9, 44.2]",0.0,Mollie Green,Regular Play,Birmingham City WFC,Left Center Midfield,0.010909359,Normal,Right Foot,Open Play,0,0,84.9,44.2,35.35038896532823,0.22380416214810597
234,2,56,"[103.8, 26.6]",0.0,Bethany Mead,From Free Kick,Arsenal WFC,Right Wing,0.033732466,Normal,Right Foot,Open Play,0,0,103.8,26.6,21.023796041628643,0.2953287420875816
235,2,56,"[112.9, 42.7]",1.0,Caitlin Jade Foord,From Free Kick,Arsenal WFC,Left Wing,0.25075635,Normal,Head,Open Play,0,1,112.9,42.7,7.596051605933173,0.9375134260771059
236,2,58,"[110.3, 39.5]",0.0,Jill Roord,From Free Kick,Arsenal WFC,Left Center Midfield,0.14983122,Normal,Head,Open Play,0,0,110.3,39.5,9.712878049270467,0.780652784114406
237,2,60,"[95.0, 37.8]",0.0,Bethany Mead,From Throw In,Arsenal WFC,Right Wing,0.036707334,Normal,Right Foot,Open Play,0,0,95.0,37.8,25.09661331733826,0.31497139573817784
238,2,60,"[107.0, 51.2]",0.0,Vivianne Miedema,From Counter,Arsenal WFC,Center Forward,0.1811429,Normal,Right Foot,Open Play,0,0,107.0,51.2,17.15925406304132,0.35746333734601426
239,2,61,"[100.9, 45.9]",0.0,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.04251233,Normal,Right Foot,Open Play,1,1,100.9,45.9,19.99049774267764,0.379049347069091
240,2,65,"[106.3, 53.8]",0.0,Lisa Evans,From Throw In,Arsenal WFC,Right Back,0.037456837,Normal,Right Foot,Open Play,1,0,106.3,53.8,19.445565047074357,0.2938896394793385
241,2,66,"[101.1, 39.2]",0.0,Kim Little,From Corner,Arsenal WFC,Right Center Midfield,0.06514976,Normal,Left Foot,Open Play,0,0,101.1,39.2,18.916923639957957,0.41643155963012035
242,2,77,"[99.2, 42.4]",0.0,Christie Murray,From Free Kick,Birmingham City WFC,Center Defensive Midfield,0.056782365,Normal,Left Foot,Open Play,0,0,99.2,42.4,20.93800372528384,0.37527082285595703
243,2,80,"[98.9, 58.2]",1.0,Emma Rose Kelly,Regular Play,Birmingham City WFC,Right Midfield,0.018505009,Normal,Left Foot,Open Play,0,0,98.9,58.2,27.864852413031006,0.21843223147429183
244,2,82,"[90.2, 37.1]",0.0,Malin Gut,From Throw In,Arsenal WFC,Center Defensive Midfield,0.023255276,Normal,Right Foot,Open Play,0,0,90.2,37.1,29.940774873072336,0.2644299620628883
245,2,83,"[110.4, 37.7]",1.0,Danielle van de Donk,From Corner,Arsenal WFC,Left Wing,0.066458784,Normal,Head,Open Play,0,0,110.4,37.7,9.871676655968827,0.7560227295707518
246,2,85,"[109.5, 32.2]",0.0,Malin Gut,Regular Play,Arsenal WFC,Center Defensive Midfield,0.23566313,Normal,Right Foot,Open Play,0,0,109.5,32.2,13.080137613954983,0.4963874409100896
