,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,outcome,first_time
5351,1,6,"[96.3, 31.5]",1.0,Danielle Turner,From Throw In,Everton LFC,Left Back,0.034412995,Normal,Left Foot,Open Play,Blocked,True
5352,1,11,"[104.5, 26.3]",,Hannah Cain,From Counter,Everton LFC,Center Forward,0.04295862,Normal,Right Foot,Open Play,Wayward,False
5353,1,12,"[106.3, 47.8]",,Lucy Graham,From Free Kick,Everton LFC,Center Defensive Midfield,0.056574940000000004,Diving Header,Head,Open Play,Saved,False
5354,1,16,"[111.8, 22.1]",,Brianna Visalli,From Throw In,Birmingham City WFC,Right Center Midfield,0.036327023,Normal,Left Foot,Open Play,Saved,False
5355,1,26,"[110.2, 50.1]",,Abbi Grant,From Corner,Birmingham City WFC,Left Wing,0.026292814,Volley,Right Foot,Open Play,Off T,True
5356,1,28,"[84.4, 49.2]",,Brianna Visalli,Regular Play,Birmingham City WFC,Right Center Midfield,0.013292624000000001,Normal,Right Foot,Open Play,Off T,False
5357,1,30,"[113.5, 33.7]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.11092552500000001,Normal,Right Foot,Open Play,Blocked,True
5358,1,34,"[89.3, 33.4]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.024492964000000002,Normal,Right Foot,Open Play,Blocked,False
5359,1,35,"[88.0, 22.7]",,Lucy Staniforth,From Throw In,Birmingham City WFC,Left Center Midfield,0.01236749,Normal,Right Foot,Open Play,Saved,False
5360,1,36,"[104.8, 39.7]",,Abbi Grant,From Corner,Birmingham City WFC,Left Wing,0.07277275600000001,Normal,Head,Open Play,Off T,False
5361,1,39,"[112.0, 34.8]",,Simone Magill,From Free Kick,Everton LFC,Right Wing,0.31611693,Normal,Left Foot,Open Play,Saved,True
5362,2,51,"[110.6, 45.5]",,Molly Pike,Regular Play,Everton LFC,Right Center Midfield,0.113089375,Normal,Right Foot,Open Play,Off T,True
5363,2,56,"[117.2, 44.7]",,Gabrielle George,From Corner,Everton LFC,Left Center Back,0.15906002,Normal,Head,Open Play,Off T,False
5364,2,60,"[85.9, 44.8]",,Chloe Arthur,Regular Play,Birmingham City WFC,Center Attacking Midfield,0.02034143,Normal,Right Foot,Open Play,Off T,False
5365,2,62,"[111.2, 31.7]",,Chloe Kelly,From Throw In,Everton LFC,Left Wing,0.09175341000000001,Volley,Right Foot,Open Play,Wayward,True
5366,2,66,"[103.5, 22.1]",,Abbi Grant,From Throw In,Birmingham City WFC,Left Wing,0.017386839,Normal,Right Foot,Open Play,Off T,False
5367,2,69,"[87.6, 59.1]",,Chloe Arthur,From Free Kick,Birmingham City WFC,Center Attacking Midfield,0.007902169,Normal,Left Foot,Open Play,Blocked,False
5368,2,74,"[103.1, 44.7]",,Claudia Walker,From Goal Kick,Birmingham City WFC,Right Wing,0.04915931,Normal,Right Foot,Open Play,Blocked,False
5369,2,76,"[113.5, 33.0]",,Kerys Harrop,From Corner,Birmingham City WFC,Left Center Back,0.04699881,Normal,Head,Open Play,Blocked,False
5370,2,77,"[116.6, 45.0]",,Rachel Williams,From Corner,Birmingham City WFC,Center Forward,0.13949658,Normal,Head,Open Play,Wayward,False
5371,2,84,"[87.3, 45.5]",,Abbi Grant,From Free Kick,Birmingham City WFC,Right Wing,0.013374451,Half Volley,Right Foot,Open Play,Saved,True
5372,2,85,"[99.8, 45.1]",,Connie Scofield,Regular Play,Birmingham City WFC,Right Center Midfield,0.03791051,Half Volley,Right Foot,Open Play,Off T,False
5373,2,86,"[103.0, 51.5]",,Connie Scofield,Regular Play,Birmingham City WFC,Right Center Midfield,0.042411827000000006,Normal,Right Foot,Open Play,Blocked,False
5374,2,87,"[83.2, 33.8]",,Molly Pike,From Throw In,Birmingham City WFC,Right Center Midfield,0.0108164335,Normal,Right Foot,Open Play,Saved,False
5375,1,12,"[94.1, 26.1]",,Sarah Emma Mayling,From Free Kick,Birmingham City WFC,Right Back,0.031788044,Normal,Right Foot,Free Kick,Blocked,False
5376,1,15,"[105.8, 52.6]",1.0,Janine Elizabeth Beckie,From Throw In,Manchester City WFC,Right Wing,0.11785426,Normal,Right Foot,Open Play,Off T,False
5377,1,16,"[113.3, 35.4]",1.0,Stephanie Houghton,From Corner,Manchester City WFC,Right Center Back,0.052209407000000006,Normal,Head,Open Play,Wayward,False
5378,1,23,"[111.4, 42.1]",1.0,Rachel Williams,From Corner,Birmingham City WFC,Center Forward,0.0744879,Normal,Head,Open Play,Wayward,False
5379,1,25,"[107.7, 32.3]",,Janine Elizabeth Beckie,From Counter,Manchester City WFC,Right Wing,0.41563997,Normal,Right Foot,Open Play,Saved,False
5380,1,26,"[93.6, 33.6]",,Keira Walsh,From Corner,Manchester City WFC,Center Defensive Midfield,0.022793379000000002,Normal,Right Foot,Open Play,Goal,False
5381,1,40,"[88.6, 33.0]",,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.017530628,Normal,Left Foot,Open Play,Off T,False
5382,2,46,"[116.4, 35.0]",,Lauren Hemp,Regular Play,Manchester City WFC,Left Wing,0.30028585,Volley,Left Foot,Open Play,Post,True
5383,2,47,"[114.5, 45.9]",,Tessa Wullaert,From Throw In,Manchester City WFC,Center Forward,0.19101802,Half Volley,Right Foot,Open Play,Goal,True
5384,2,50,"[100.5, 53.8]",,Claudia Walker,From Throw In,Birmingham City WFC,Right Midfield,0.04701103,Normal,Right Foot,Open Play,Off T,False
5385,2,52,"[110.3, 40.4]",,Stephanie Houghton,From Free Kick,Manchester City WFC,Right Center Back,0.3957494,Volley,Right Foot,Open Play,Off T,True
5386,2,55,"[100.7, 50.6]",,Caroline Weir,From Counter,Manchester City WFC,Left Center Midfield,0.048458017000000006,Normal,Left Foot,Open Play,Saved,False
5387,2,56,"[103.7, 43.7]",,Janine Elizabeth Beckie,From Counter,Manchester City WFC,Right Wing,0.36362123,Normal,Left Foot,Open Play,Saved,True
5388,2,56,"[108.1, 30.7]",,Tessa Wullaert,Regular Play,Manchester City WFC,Center Forward,0.29579195,Normal,Left Foot,Open Play,Post,True
5389,2,79,"[112.8, 45.9]",,Geum-Min Lee,Regular Play,Manchester City WFC,Right Wing,0.3530332,Half Volley,Right Foot,Open Play,Goal,True
5390,2,82,"[112.9, 35.9]",1.0,Sarah Emma Mayling,Regular Play,Birmingham City WFC,Left Midfield,0.08754308,Normal,Head,Open Play,Blocked,False
5391,2,84,"[115.5, 36.6]",,Lauren Hemp,From Throw In,Manchester City WFC,Left Wing,0.7529205,Normal,Left Foot,Open Play,Off T,True
5392,1,4,"[110.6, 35.9]",,Fara Williams,Regular Play,Reading WFC,Center Attacking Midfield,0.4094929,Normal,Left Foot,Open Play,Saved,False
5393,1,6,"[108.5, 55.7]",,Brooke Chaplen,Regular Play,Arsenal WFC,Center Forward,0.051829778,Normal,Right Foot,Open Play,Off T,False
5394,1,7,"[101.0, 26.5]",,Fara Williams,From Throw In,Reading WFC,Center Attacking Midfield,0.033612460000000004,Normal,Right Foot,Open Play,Saved,False
5395,1,25,"[95.6, 25.2]",,Vivianne Miedema,From Throw In,Arsenal WFC,Left Wing,0.019884119000000002,Normal,Right Foot,Open Play,Off T,False
5396,1,27,"[109.0, 33.2]",,Vivianne Miedema,From Counter,Arsenal WFC,Left Wing,0.45790195,Lob,Right Foot,Open Play,Goal,False
5397,1,28,"[88.5, 57.8]",,Angharad James,Regular Play,Reading WFC,Right Wing,0.014475928,Normal,Right Foot,Open Play,Off T,False
5398,1,32,"[89.1, 38.3]",,Bethany Mead,Regular Play,Arsenal WFC,Center Forward,0.010007078,Normal,Right Foot,Open Play,Off T,False
5399,1,35,"[95.5, 30.3]",,Bethany Mead,From Throw In,Arsenal WFC,Center Forward,0.03863999,Normal,Right Foot,Open Play,Blocked,False
5400,1,36,"[113.0, 49.4]",1.0,Kim Little,From Corner,Arsenal WFC,Right Center Midfield,0.12443616,Lob,Right Foot,Open Play,Goal,False
5401,1,39,"[90.0, 21.6]",,Mayumi Pacheco,Regular Play,Reading WFC,Left Back,0.013487803000000001,Normal,Left Foot,Open Play,Off T,True
5402,1,42,"[86.0, 35.3]",,Fara Williams,From Free Kick,Reading WFC,Center Attacking Midfield,0.017725477,Normal,Right Foot,Free Kick,Off T,False
5403,1,47,"[112.7, 53.4]",,Vivianne Miedema,Regular Play,Arsenal WFC,Left Wing,0.09855135,Normal,Right Foot,Open Play,Off T,True
5404,2,46,"[110.6, 32.3]",,Lisa-Marie Utland,Regular Play,Reading WFC,Left Wing,0.04772025,Normal,Head,Open Play,Off T,False
5405,2,48,"[87.1, 38.1]",,Fara Williams,From Throw In,Reading WFC,Center Attacking Midfield,0.014466958,Normal,Left Foot,Open Play,Blocked,False
5406,2,54,"[111.2, 46.0]",,Fara Williams,From Throw In,Reading WFC,Center Attacking Midfield,0.066257246,Normal,Head,Open Play,Off T,False
5407,2,59,"[103.6, 49.4]",,Fara Williams,Regular Play,Reading WFC,Center Attacking Midfield,0.04095514,Normal,Right Foot,Open Play,Blocked,False
5408,2,59,"[98.6, 44.0]",,Jade Moore,Regular Play,Reading WFC,Right Defensive Midfield,0.08871333,Normal,Left Foot,Open Play,Blocked,True
5409,2,59,"[102.3, 35.6]",,Lisa-Marie Utland,Regular Play,Reading WFC,Left Wing,0.06639222,Half Volley,Right Foot,Open Play,Blocked,False
5410,2,61,"[96.5, 32.6]",,Jade Moore,From Throw In,Reading WFC,Right Defensive Midfield,0.027708597,Normal,Right Foot,Open Play,Blocked,False
5411,2,61,"[108.0, 26.4]",,Remi Allen,From Throw In,Reading WFC,Left Defensive Midfield,0.023207884,Normal,Left Foot,Open Play,Blocked,False
5412,2,64,"[108.9, 37.8]",,Lisa-Marie Utland,Other,Arsenal WFC,Left Wing,0.08916693,Half Volley,Right Foot,Open Play,Off T,False
5413,2,65,"[95.6, 32.6]",,Fara Williams,Regular Play,Reading WFC,Center Attacking Midfield,0.044259604,Normal,Left Foot,Open Play,Saved,False
5414,2,67,"[110.6, 39.7]",1.0,Danielle van de Donk,From Free Kick,Arsenal WFC,Right Wing,0.06362053,Normal,Head,Open Play,Post,False
5415,2,75,"[87.9, 40.4]",,Fara Williams,Regular Play,Reading WFC,Center Attacking Midfield,0.041817814,Lob,Right Foot,Open Play,Off T,True
5416,2,78,"[108.6, 30.9]",,Vivianne Miedema,Regular Play,Arsenal WFC,Left Wing,0.08709861,Normal,Right Foot,Open Play,Saved,False
5417,2,78,"[109.7, 53.9]",,Lisa Evans,Regular Play,Arsenal WFC,Right Back,0.029983178000000003,Half Volley,Right Foot,Open Play,Off T,True
5418,2,79,"[108.5, 15.3]",,Fara Williams,From Free Kick,Reading WFC,Center Attacking Midfield,0.058975227000000005,Normal,Right Foot,Free Kick,Off T,False
5419,2,83,"[95.7, 45.6]",,Jill Roord,From Free Kick,Arsenal WFC,Left Center Midfield,0.061827566,Normal,Right Foot,Open Play,Saved,False
5420,2,87,"[86.7, 36.4]",,Angharad James,Regular Play,Reading WFC,Right Wing,0.012083645,Half Volley,Right Foot,Open Play,Off T,True
5421,2,90,"[102.4, 46.8]",,Vivianne Miedema,Regular Play,Arsenal WFC,Left Wing,0.3531994,Lob,Right Foot,Open Play,Goal,True
5422,2,93,"[108.8, 49.8]",,Bethany Mead,From Throw In,Arsenal WFC,Center Forward,0.36714864,Normal,Right Foot,Open Play,Saved,True
5423,1,2,"[92.2, 31.1]",,Melissa Lawley,From Counter,Liverpool WFC,Right Wing,0.022590674,Normal,Right Foot,Open Play,Saved Off Target,False
5424,1,7,"[88.4, 38.1]",,Niamh Charles,From Counter,Liverpool WFC,Left Wing,0.012931181000000002,Normal,Right Foot,Open Play,Blocked,False
5425,1,7,"[104.2, 38.9]",1.0,Niamh Charles,From Counter,Liverpool WFC,Left Wing,0.069590196,Normal,Right Foot,Open Play,Wayward,True
5426,1,10,"[93.3, 53.6]",,Chantelle Boye-Hlorkah,From Throw In,Liverpool WFC,Left Wing,0.015440622000000001,Normal,Right Foot,Open Play,Off T,False
5427,1,12,"[101.9, 53.6]",,Kirsty Linnett,Regular Play,Liverpool WFC,Center Attacking Midfield,0.027146952000000002,Normal,Right Foot,Open Play,Blocked,False
5428,1,15,"[114.8, 40.6]",,Kirsty Linnett,From Free Kick,Liverpool WFC,Center Attacking Midfield,0.15664002,Normal,Head,Open Play,Saved,False
5429,1,30,"[88.8, 28.7]",,Melissa Lawley,Regular Play,Liverpool WFC,Right Wing,0.011861092,Normal,Right Foot,Open Play,Blocked,False
5430,1,35,"[99.6, 49.5]",,Kirsty Linnett,From Counter,Liverpool WFC,Center Attacking Midfield,0.024112625000000002,Normal,Right Foot,Open Play,Off T,False
5431,1,38,"[85.5, 44.7]",,Niamh Charles,Regular Play,Liverpool WFC,Left Wing,0.010078928000000001,Normal,Right Foot,Open Play,Off T,False
5432,1,39,"[82.7, 35.1]",,Rhiannon Roberts,From Throw In,Liverpool WFC,Left Defensive Midfield,0.015843881,Normal,Right Foot,Open Play,Saved,False
5433,1,44,"[86.9, 42.3]",,Kirsty Linnett,Regular Play,Liverpool WFC,Center Attacking Midfield,0.021212842000000003,Normal,Right Foot,Open Play,Off T,True
5434,1,45,"[88.3, 26.5]",,Lucy Graham,Regular Play,Everton LFC,Right Center Midfield,0.009931626,Normal,Right Foot,Open Play,Goal,False
5435,2,49,"[99.5, 53.2]",,Hannah Cain,Regular Play,Everton LFC,Center Forward,0.015312191000000001,Normal,Left Foot,Open Play,Off T,False
5436,2,51,"[86.9, 35.2]",,Courtney Sweetman-Kirk,From Free Kick,Liverpool WFC,Center Forward,0.013389775500000001,Normal,Right Foot,Open Play,Off T,False
5437,2,56,"[91.2, 30.0]",,Melissa Lawley,From Free Kick,Liverpool WFC,Right Wing,0.016003048000000002,Normal,Right Foot,Open Play,Blocked,False
5438,2,58,"[94.0, 25.1]",1.0,Chantelle Boye-Hlorkah,From Counter,Everton LFC,Left Wing,0.019287582,Normal,Right Foot,Open Play,Saved,False
5439,2,61,"[80.1, 41.4]",,Melissa Lawley,From Free Kick,Liverpool WFC,Right Wing,0.015489607,Normal,Right Foot,Free Kick,Off T,False
5440,2,66,"[105.7, 39.5]",,Niamh Charles,Regular Play,Liverpool WFC,Left Wing,0.07133476400000001,Normal,Left Foot,Open Play,Blocked,True
5441,2,67,"[110.3, 56.4]",,Rhiannon Roberts,From Free Kick,Liverpool WFC,Left Defensive Midfield,0.014719054,Half Volley,Right Foot,Open Play,Blocked,False
5442,2,68,"[105.0, 30.9]",,Chantelle Boye-Hlorkah,Regular Play,Everton LFC,Left Wing,0.044534188,Normal,Right Foot,Open Play,Blocked,False
5443,2,79,"[107.2, 42.5]",,Niamh Charles,From Throw In,Liverpool WFC,Left Wing,0.058672033000000005,Normal,Right Foot,Open Play,Off T,False
5444,2,80,"[92.2, 34.3]",,Lucy Graham,From Goal Kick,Everton LFC,Right Center Midfield,0.014983118,Normal,Left Foot,Open Play,Blocked,True
5445,2,81,"[91.8, 40.6]",,Hannah Cain,From Free Kick,Everton LFC,Center Forward,0.012816501000000001,Normal,Right Foot,Open Play,Saved,False
5446,2,83,"[111.4, 45.4]",1.0,Niamh Charles,From Corner,Liverpool WFC,Left Wing,0.018467035,Normal,Head,Open Play,Off T,False
5447,2,84,"[98.0, 54.2]",1.0,Rinsola Babajide,Regular Play,Liverpool WFC,Center Forward,0.022498867000000002,Normal,Left Foot,Open Play,Blocked,False
5448,2,87,"[84.5, 30.9]",,Rinsola Babajide,Regular Play,Liverpool WFC,Center Forward,0.010313731000000001,Normal,Left Foot,Open Play,Off T,False
5449,2,89,"[110.9, 41.7]",,Niamh Charles,From Throw In,Liverpool WFC,Left Wing,0.11834941,Volley,Right Foot,Open Play,Off T,True
5450,2,91,"[101.0, 40.2]",,Rebecca Jane,From Free Kick,Liverpool WFC,Right Back,0.023455711,Half Volley,Right Foot,Open Play,Off T,True
5451,2,92,"[113.3, 44.6]",,Molly Pike,From Counter,Everton LFC,Left Center Midfield,0.15944268,Half Volley,Right Foot,Open Play,Blocked,True
5452,1,4,"[101.0, 49.8]",1.0,Rachel Williams,Regular Play,Birmingham City WFC,Center Forward,0.0668565,Normal,Right Foot,Open Play,Off T,False
5453,1,17,"[107.4, 58.5]",,Lucy Staniforth,From Free Kick,Birmingham City WFC,Left Defensive Midfield,0.014028601000000002,Volley,Right Foot,Open Play,Blocked,True
5454,1,19,"[96.5, 55.6]",,Erin Cuthbert,From Throw In,Chelsea FCW,Right Center Forward,0.023270134,Normal,Left Foot,Open Play,Saved,False
5455,1,33,"[92.9, 25.7]",,Jonna Ann-Charlotte Andersson,From Free Kick,Chelsea FCW,Left Back,0.006883927000000001,Half Volley,Left Foot,Open Play,Blocked,True
5456,1,35,"[102.1, 31.6]",1.0,Lucy Staniforth,From Throw In,Birmingham City WFC,Left Defensive Midfield,0.07027562,Normal,Right Foot,Open Play,Off T,True
5457,1,44,"[102.2, 44.9]",,Hannah Jayne Blundell,Regular Play,Chelsea FCW,Right Back,0.094753265,Normal,Right Foot,Open Play,Blocked,True
5458,1,44,"[112.5, 37.9]",,Guro Reiten,Regular Play,Chelsea FCW,Left Midfield,0.3952738,Normal,Left Foot,Open Play,Goal,False
5459,2,48,"[94.6, 29.6]",,Magdalena Lilly Eriksson,Regular Play,Chelsea FCW,Left Center Back,0.019131757000000003,Normal,Left Foot,Open Play,Off T,False
5460,2,51,"[105.3, 53.7]",,Hannah Jayne Blundell,From Corner,Chelsea FCW,Right Back,0.02742081,Volley,Right Foot,Open Play,Wayward,True
5461,2,51,"[113.4, 42.8]",,Millie Bright,From Corner,Chelsea FCW,Right Center Back,0.12911908,Normal,Right Foot,Open Play,Blocked,True
5462,2,51,"[103.1, 40.5]",,Drew Spence,From Corner,Chelsea FCW,Right Defensive Midfield,0.018270256000000002,Half Volley,Left Foot,Open Play,Saved,False
5463,2,52,"[109.0, 48.2]",,Hannah Jayne Blundell,From Corner,Chelsea FCW,Right Back,0.031487140000000004,Half Volley,Left Foot,Open Play,Off T,True
5464,2,57,"[106.7, 32.4]",,Bethany England,Regular Play,Chelsea FCW,Left Center Forward,0.36415519999999996,Normal,Right Foot,Open Play,Goal,False
5465,2,60,"[86.0, 34.6]",,Jonna Ann-Charlotte Andersson,Regular Play,Chelsea FCW,Left Back,0.015144547000000001,Normal,Left Foot,Open Play,Off T,False
5466,2,71,"[109.1, 50.9]",,Hannah Jayne Blundell,Regular Play,Chelsea FCW,Right Back,0.038224965,Half Volley,Right Foot,Open Play,Off T,True
5467,2,72,"[100.3, 56.9]",,Maren Nævdal Mjelde,Regular Play,Chelsea FCW,Right Midfield,0.023902884000000003,Half Volley,Right Foot,Open Play,Off T,False
5468,2,75,"[108.4, 28.2]",,Bethany England,Regular Play,Chelsea FCW,Left Center Forward,0.10489502,Normal,Left Foot,Open Play,Post,False
5469,2,79,"[95.2, 38.9]",1.0,Erin Cuthbert,From Throw In,Chelsea FCW,Right Center Forward,0.05969633,Normal,Right Foot,Open Play,Off T,False
5470,2,90,"[109.4, 43.2]",1.0,Rachel Williams,From Throw In,Birmingham City WFC,Center Forward,0.061614975,Normal,Head,Open Play,Off T,False
5471,1,0,"[115.0, 25.0]",,Francesca Kirby,From Counter,Chelsea FCW,Right Center Forward,0.09644925600000001,Normal,Right Foot,Open Play,Blocked,False
5472,1,5,"[109.0, 51.0]",,Francesca Kirby,From Throw In,Chelsea FCW,Right Center Forward,0.031185396,Normal,Left Foot,Open Play,Blocked,False
5473,1,5,"[99.0, 52.0]",,So-Yun Ji,From Corner,Chelsea FCW,Center Midfield,0.014543258000000002,Half Volley,Right Foot,Open Play,Blocked,True
5474,1,5,"[107.0, 40.0]",,Drew Spence,From Corner,Chelsea FCW,Left Center Midfield,0.13793232,Normal,Right Foot,Open Play,Blocked,False
5475,1,5,"[108.0, 32.0]",1.0,Millie Bright,From Corner,Chelsea FCW,Right Center Back,0.06627829,Normal,Left Foot,Open Play,Goal,True
5476,1,17,"[108.0, 32.0]",,Francesca Kirby,Regular Play,Chelsea FCW,Right Center Forward,0.14268541,Normal,Right Foot,Open Play,Blocked,False
5477,1,21,"[87.0, 41.0]",,Maren Nævdal Mjelde,From Free Kick,Chelsea FCW,Right Center Midfield,0.013309271000000001,Normal,Right Foot,Open Play,Off T,False
5478,1,23,"[108.0, 36.0]",1.0,So-Yun Ji,From Throw In,Chelsea FCW,Center Midfield,0.17090812,Normal,Left Foot,Open Play,Goal,True
5479,1,24,"[105.0, 43.0]",1.0,Francesca Kirby,Regular Play,Chelsea FCW,Right Center Forward,0.14646108,Normal,Right Foot,Open Play,Saved,False
5480,1,26,"[117.0, 53.0]",1.0,Nikita Parris,Regular Play,Manchester City WFC,Right Wing,0.056454994,Normal,Right Foot,Open Play,Saved,True
5481,1,26,"[102.0, 50.0]",,Jill Scott,Regular Play,Manchester City WFC,Right Center Midfield,0.08011432,Normal,Right Foot,Open Play,Blocked,True
5482,1,32,"[112.0, 39.0]",1.0,Francesca Kirby,From Throw In,Chelsea FCW,Left Center Forward,0.19375689999999998,Normal,Left Foot,Open Play,Blocked,False
5483,1,39,"[115.0, 54.0]",,Ramona Bachmann,From Counter,Chelsea FCW,Right Center Forward,0.024449918,Normal,Right Foot,Open Play,Saved,False
5484,1,39,"[102.0, 34.0]",,So-Yun Ji,From Counter,Chelsea FCW,Center Midfield,0.087980606,Normal,Right Foot,Open Play,Blocked,True
5485,1,42,"[108.0, 47.0]",1.0,Francesca Kirby,From Counter,Chelsea FCW,Left Center Forward,0.11768425,Normal,Left Foot,Open Play,Off T,False
5486,1,45,"[94.0, 54.0]",,Drew Spence,Regular Play,Chelsea FCW,Right Center Midfield,0.019377397,Half Volley,Right Foot,Open Play,Off T,False
5487,1,47,"[108.0, 27.0]",,Ramona Bachmann,Regular Play,Chelsea FCW,Right Center Forward,0.043667667,Normal,Right Foot,Open Play,Blocked,False
5488,2,47,"[114.0, 34.0]",,Ramona Bachmann,From Counter,Chelsea FCW,Right Center Forward,0.30028152,Normal,Left Foot,Open Play,Saved,False
5489,2,48,"[115.0, 41.0]",,Nikita Parris,Regular Play,Manchester City WFC,Right Wing,0.30401975000000003,Normal,Head,Open Play,Goal,False
5490,2,49,"[109.0, 39.0]",,Francesca Kirby,Regular Play,Chelsea FCW,Left Center Forward,0.0892297,Normal,Right Foot,Open Play,Blocked,False
5491,2,53,"[117.0, 31.0]",,Ramona Bachmann,From Counter,Chelsea FCW,Right Center Forward,0.16878863,Normal,Left Foot,Open Play,Off T,False
5492,2,63,"[91.0, 52.0]",,Ramona Bachmann,Regular Play,Chelsea FCW,Right Center Forward,0.046832208,Normal,Right Foot,Open Play,Saved,False
5493,2,67,"[118.0, 39.0]",,Millie Bright,From Corner,Chelsea FCW,Center Back,0.16656718,Normal,Head,Open Play,Off T,False
5494,2,70,"[108.0, 35.0]",,Jennifer Patricia Beattie,From Free Kick,Manchester City WFC,Left Center Back,0.021521527000000002,Normal,Head,Open Play,Wayward,False
